"id";"jahr";"papier";"block";"aufgabe";"titel";"teilaufgabe";"seite";"punkte";"stern";"hilfsmittel";"afb_amtlich";"leitidee";"thema";"typ";"typ_neben";"stichwoerter";"voraussetzungen";"format";"operator";"antwort";"material";"skizze";"kontext";"textumfang";"gegeben";"gesucht";"verfahren";"schritte";"zahlenraum";"einheiten";"abhaengig_von";"ergebnis";"zwischenergebnis";"niveau_geschaetzt";"fehlerquelle";"bemerkung"
"2017-bb-ea-B4.1c";"2017";"2017-bb-ea";"B";"4.1";"Vereinsjubiläum";"c";"9";"4";"";"ja";"";"Stochastik";"Kenngrößen von Verteilungen";"Erwartungswert einer Zufallsgröße im Sachzusammenhang berechnen";"Wahrscheinlichkeit aus den Sektorwinkeln eines Glücksrads bestimmen";"Glücksrad|Sektorwinkel|Erwartungswert|Gewinn je Wurst";"Wahrscheinlichkeit aus Winkelanteilen bestimmen|Erwartungswert einer Zufallsgröße bilden|Selbstkosten aus Preis und Gewinn erschließen";"Rechnung";"Ermitteln Sie";"Zahl";"keins";"keine";"Imbissstand";"lang";"Eine Bratwurst kostet 1,50 €, der Betreiber erzielt dabei 0,30 € Gewinn je verkaufter Wurst. Er stellt ein Glücksrad aus schwarzen und weißen Sektoren auf; die weißen Sektoren nehmen zusammen einen Winkel von 36° ein. Wer Weiß dreht, erhält die Wurst kostenlos.";"Betrag, auf den sich der Gewinn pro abgegebener Bratwurst durch die Aktion verringert";"P(weiß) = 36°/360° = 0,1. Bei Weiß entgehen dem Betreiber die Selbstkosten von 1,50 € − 0,30 € = 1,20 €. Erwartungswert des Gewinns: 0,9 · 0,30 € + 0,1 · (−1,20 €).";"4";"dezimal";"Euro|Grad";"";"P(weiß) = 0,1; der erwartete Gewinn beträgt 0,27 € − 0,12 € = 0,15 € je abgegebener Bratwurst, sinkt also von 0,30 € auf 0,15 € und damit um die Hälfte.";"P(weiß) = 0,1|Verlust bei Weiß 1,20 €";"III";"bei einer kostenlos abgegebenen Wurst nur den entgangenen Gewinn von 0,30 € statt der Selbstkosten von 1,20 € ansetzen";"Das Heft nennt keinen Einkaufspreis; die Selbstkosten von 1,20 € folgen aus Preis minus Gewinn. Die Frageformulierung nennt den neuen Gewinn, die Verringerung beträgt ebenfalls 0,15 €. Eigene Rechnung."
"2017-bb-ea-B4.2a";"2017";"2017-bb-ea";"B";"4.2";"Freizeit";"a";"10";"8";"";"ja";"";"Stochastik";"Zufallsgrößen und Verteilungen";"Wahrscheinlichkeit für den ersten Treffer bei der k-ten Wiederholung berechnen";"Wahrscheinlichkeit einer festgelegten Trefferfolge berechnen|Kumulierte Wahrscheinlichkeit einer Binomialverteilung berechnen";"Bernoulli-Kette|erster Treffer|festgelegte Positionen|kumulierte Wahrscheinlichkeit";"Pfadregel für unabhängige Wiederholungen anwenden|Binomialformel anwenden|Ereignis mehr als 18 in Einzelfälle zerlegen";"Rechnung";"Berechnen Sie";"Zahl";"keins";"keine";"Freizeitverhalten";"lang";"In der deutschen Bevölkerung ab 14 Jahre sehen 96 % mindestens einmal pro Woche fern, 72,6 % lesen gern und 60,3 % arbeiten gern am Computer. Ereignis A: Zufällig ausgewählte Personen werden nacheinander befragt, erst die fünfte antwortet, dass sie gern am Computer arbeitet. Ereignis B: Von acht zufällig ausgewählten Personen arbeiten nur die dritte und die fünfte gern am Computer. Ereignis C: Unter 20 zufällig ausgewählten Personen befinden sich mehr als 18, die mindestens einmal pro Woche fernsehen.";"Wahrscheinlichkeiten der Ereignisse A, B und C";"A als Kette von vier Nichttreffern und einem Treffer: 0,397⁴ · 0,603. B mit festgelegten Positionen über die Pfadregel ohne Binomialkoeffizient: 0,603² · 0,397⁶. C als Binomialverteilung mit n = 20 und p = 0,96 über P(X = 19) + P(X = 20).";"6";"dezimal|Prozent|Potenz";"";"";"P(A) = 0,397⁴ · 0,603 ≈ 0,0150; P(B) = 0,603² · 0,397⁶ ≈ 0,00142; P(C) = 20 · 0,96¹⁹ · 0,04 + 0,96²⁰ ≈ 0,8103.";"0,397⁴ ≈ 0,02484|0,96²⁰ ≈ 0,4420|P(X = 19) ≈ 0,3683";"II";"bei B den Binomialkoeffizienten ansetzen, obwohl die Positionen der beiden Treffer festgelegt sind";"Drei Ereignisse in einer Einheit; thema folgt dem ersten Typ. Eigene Rechnung, mit sympy bestätigt."
"2017-bb-ea-B4.2b";"2017";"2017-bb-ea";"B";"4.2";"Freizeit";"b";"10";"4";"";"ja";"";"Stochastik";"Binomialverteilung";"Mindestanzahl von Versuchen einer Bernoulli-Kette über das Gegenereignis bestimmen";"";"Mindestwahrscheinlichkeit|Gegenereignis|Logarithmus|Stichprobenumfang";"Gegenereignis bilden|Exponentialungleichung durch Logarithmieren lösen|auf die nächste ganze Zahl aufrunden";"Rechnung";"Berechnen Sie";"Zahl";"keins";"keine";"Freizeitverhalten";"mittel";"72,6 % der deutschen Bevölkerung ab 14 Jahre lesen in ihrer Freizeit gern, die übrigen 27,4 % nicht.";"Mindestanzahl der Personen, die befragt werden müssten, um mit einer Mindestwahrscheinlichkeit von 98 % wenigstens eine Person zu finden, die nicht gern liest";"Gegenereignis: alle Befragten lesen gern. Aus 1 − 0,726ⁿ ≥ 0,98 folgt 0,726ⁿ ≤ 0,02, also n ≥ ln 0,02 / ln 0,726; aufrunden.";"4";"dezimal|Prozent";"";"";"n ≥ 12,22, es müssen also mindestens 13 Personen befragt werden.";"0,726ⁿ ≤ 0,02|ln 0,02 / ln 0,726 ≈ 12,22";"II";"beim Logarithmieren einer Ungleichung mit negativem Logarithmus das Ungleichheitszeichen nicht umdrehen oder abrunden";"Eigene Rechnung, mit sympy bestätigt."
"2017-bb-ea-B4.2c";"2017";"2017-bb-ea";"B";"4.2";"Freizeit";"c";"10";"5";"";"ja";"";"Stochastik";"Bedingte Wahrscheinlichkeit und Bayes";"Anteil einer Teilgruppe aus der totalen Wahrscheinlichkeit berechnen";"Baumdiagramm zu einer zweistufigen Situation erstellen";"totale Wahrscheinlichkeit|Frauenanteil|Baumdiagramm|Vierfeldertafel";"Satz von der totalen Wahrscheinlichkeit anwenden|lineare Gleichung mit einer Unbekannten lösen|reduziertes Baumdiagramm zeichnen";"Rechnung|Zeichnen";"Berechnen Sie|Veranschaulichen Sie";"Zahl|Grafik";"keins";"Im Heft ist keine Abbildung vorgegeben; zu erstellen ist ein reduziertes Baumdiagramm mit der ersten Stufe weiblich (Anteil w) und männlich (1 − w) und der zweiten Stufe liest gern mit 0,76 beziehungsweise 0,69, alternativ eine Vierfeldertafel mit denselben Werten und der Randwahrscheinlichkeit 0,726.";"Freizeitverhalten";"mittel";"72,6 % der deutschen Bevölkerung ab 14 Jahre lesen in ihrer Freizeit gern. Dabei lesen 76 % der weiblichen und 69 % der männlichen Bevölkerung gern.";"Anteil der Frauen in der deutschen Bevölkerung; Veranschaulichung des Lösungsansatzes durch ein reduziertes Baumdiagramm oder eine Vierfeldertafel";"Frauenanteil w ansetzen und die totale Wahrscheinlichkeit bilden: 0,76 · w + 0,69 · (1 − w) = 0,726, also 0,07 · w = 0,036.";"4";"dezimal|Prozent";"";"";"w = 0,036/0,07 = 18/35 ≈ 0,514; der Frauenanteil beträgt rund 51,4 %.";"0,07 · w = 0,036";"II";"den Mittelwert aus 76 % und 69 % bilden, statt mit den unbekannten Anteilen zu gewichten";"Das Feld skizze beschreibt eine vom Prüfling zu erstellende Darstellung, nicht vorhandenes Aufgabenmaterial. Eigene Rechnung."
"2017-bb-ea-B4.2d";"2017";"2017-bb-ea";"B";"4.2";"Freizeit";"d";"10";"4";"";"ja";"";"Stochastik";"Binomialverteilung";"Wahrscheinlichkeit einer Binomialverteilung für genau k Treffer berechnen";"Modalwert einer Binomialverteilung bestimmen";"Stornierung|Binomialformel|Term angeben|größte Wahrscheinlichkeit";"Bernoulli-Kette erkennen|Binomialformel mit dem Binomialkoeffizienten aufschreiben|Erwartungswert n · p als Orientierung nutzen";"Rechnung|Kurzantwort";"Geben Sie an|Ermitteln Sie";"Term|Zahl";"keins";"keine";"Lesung / Kartenverkauf";"lang";"Ein Buchhändler organisiert eine Lesung in einem Saal mit 175 Plätzen. Da im Mittel 5 % der bestellten Karten storniert werden, lässt er 180 Kartenreservierungen annehmen. k ist die Anzahl der stornierten Karten.";"Term für P(k), mit dem die Wahrscheinlichkeit für genau k Stornierungen berechnet werden kann; größter Wert dieser Wahrscheinlichkeit";"Bernoulli-Kette mit n = 180 und p = 0,05: P(k) = C(180; k) · 0,05^k · 0,95^(180 − k). Der größte Wert liegt beim Modalwert in der Nähe des Erwartungswerts n · p = 9; die Werte um 9 herum vergleichen.";"4";"dezimal|Prozent|Potenz";"";"";"P(k) = C(180; k) · 0,05^k · 0,95^(180 − k); der größte Wert wird bei k = 9 erreicht: P(9) ≈ 0,1352 gegenüber P(8) ≈ 0,1344 und P(10) ≈ 0,1217.";"Erwartungswert n · p = 9";"II";"die Stornierungen als Treffer mit p = 0,95 ansetzen oder den größten Wert bei k = 5 vermuten";"Die Saalkapazität von 175 Plätzen wird in dieser Teilaufgabe nicht gebraucht. Eigene Rechnung, mit sympy bestätigt."
"2017-bb-ea-B4.2e";"2017";"2017-bb-ea";"B";"4.2";"Freizeit";"e";"10";"4";"";"ja";"";"Stochastik";"Hypergeometrische Verteilung";"Wahrscheinlichkeit beim Ziehen ohne Zurücklegen über das Gegenereignis berechnen";"Ungeeignetheit des Binomialmodells begründen";"Auslosung|ohne Zurücklegen|bestimmte Person|Modellkritik";"Anzahl der Auswahlmöglichkeiten mit Binomialkoeffizienten bestimmen|Gegenereignis bilden|Voraussetzungen der Binomialverteilung kennen";"Rechnung|Begründung";"Berechnen Sie|Begründen Sie";"Zahl|Text";"keins";"keine";"Lesung / Kartenverkauf";"mittel";"An der Lesung nehmen 174 Besucher teil, darunter ein Deutschkurs und dessen Lehrerin. Aus den Teilnehmern werden fünf Personen ausgelost, die je eine Freikarte für die nächste Veranstaltung erhalten.";"Wahrscheinlichkeit dafür, dass die Lehrerin unter den fünf Gewinnern ist; Begründung, dass das Modell der Binomialverteilung dafür ungeeignet ist";"Ziehen ohne Zurücklegen: über das Gegenereignis P = 1 − C(173; 5)/C(174; 5) = 1 − 169/174, gleichwertig zur Überlegung, dass jede der 174 Personen dieselbe Chance hat, unter den fünf Gezogenen zu sein. Die Binomialverteilung setzt unabhängige Wiederholungen mit gleichbleibender Trefferwahrscheinlichkeit voraus.";"3";"Bruch|dezimal";"";"";"P = 5/174 ≈ 0,0287. Die Binomialverteilung ist ungeeignet, weil ohne Zurücklegen gezogen wird: Die Trefferwahrscheinlichkeit ändert sich von Zug zu Zug, die Züge sind nicht unabhängig.";"C(173; 5)/C(174; 5) = 169/174";"II";"mit fünf unabhängigen Zügen und der festen Wahrscheinlichkeit 1/174 rechnen";"Eigene Rechnung, mit sympy bestätigt."
"2018-be-gk-B1.1a";"2018";"2018-be-gk";"B";"1.1";"Skisprunganlage";"a";"2";"3";"";"ja";"";"Analysis";"Funktionsklassen und Eigenschaften";"Vertikalen Abstand zweier Punkte als Differenz von Funktionswerten berechnen";"Schnittpunkt mit der y-Achse angeben";"Skisprunganlage|Funktionswert|Höhenunterschied|Bauwerk";"Funktionswerte einsetzen|Lage der Punkte aus der Abbildung entnehmen";"Rechnung";"Berechnen Sie";"Zahl";"Skizze";"Profilzeichnung in einem x-y-Koordinatensystem ohne Achsenteilung. Links der y-Achse liegt das grau ausgefüllte Bauwerk ABCS: A oben links auf dem Graphen von h, B senkrecht darunter, C rechts von B, S senkrecht über C auf der y-Achse; die Oberkante von A nach S ist mit h beschriftet und als Anlaufbahn bezeichnet. Rechts der y-Achse fällt der mit g beschriftete Aufsprunghang von C aus bis zum Tiefpunkt U und steigt danach leicht an; auf dem fallenden Ast ist der Punkt K markiert. Die Fläche unter dem Bauwerk und unter dem Aufsprunghang ist schraffiert.";"Skisprunganlage";"mittel";"Profil einer Skisprunganlage mit g(x) = 1/1000 · (1/2000 · x⁴ − 10x² + 50 000) für den Aufsprunghang und h(x) = 0,05x² + 54 für die Anlaufbahn, 1 LE = 1 m. Die Anlaufbahn ist die Oberseite des Bauwerks ABCS und verläuft von A bis S auf dem Graphen von h. S und C liegen auf der y-Achse, die Strecke von B nach C ist waagerecht und 20 m lang.";"Höhenunterschied zwischen S und C; Länge der Strecke von A nach B";"S und C sind die Schnittpunkte der beiden Graphen mit der y-Achse: h(0) = 54 und g(0) = 50, also liegt S 4 m höher. Da BC waagerecht und 20 m lang ist, hat B die x-Koordinate −20 und die Höhe von C; A liegt senkrecht darüber auf dem Graphen von h. Die Länge von AB ist die Differenz h(−20) − 50.";"4";"ganz|dezimal|negativ";"m";"";"S liegt 4 m höher als C. A(−20 | 74) und B(−20 | 50), also ist die Strecke AB 24 m lang.";"h(0) = 54|g(0) = 50|h(−20) = 74";"II";"die Länge von AB als Abstand zweier Punkte mit dem Satz des Pythagoras berechnen, obwohl die Strecke senkrecht verläuft, oder B bei x = +20 ansetzen";"Eigene Rechnung, mit sympy bestätigt."
"2018-be-gk-B1.1b";"2018";"2018-be-gk";"B";"1.1";"Skisprunganlage";"b";"2";"5";"";"ja";"";"Analysis";"Flächeninhalt durch Integration";"Fläche zwischen zwei Graphen berechnen";"";"Querschnittsfläche|Integral|Bauwerk|Differenzfunktion";"Stammfunktion einer ganzrationalen Funktion bilden|bestimmtes Integral berechnen|Integrationsgrenzen aus der Lage der Punkte ablesen";"Rechnung";"Ermitteln Sie";"Zahl";"Skizze";"Profilzeichnung in einem x-y-Koordinatensystem ohne Achsenteilung. Links der y-Achse liegt das grau ausgefüllte Bauwerk ABCS: A oben links auf dem Graphen von h, B senkrecht darunter, C rechts von B, S senkrecht über C auf der y-Achse; die Oberkante von A nach S ist mit h beschriftet und als Anlaufbahn bezeichnet. Rechts der y-Achse fällt der mit g beschriftete Aufsprunghang von C aus bis zum Tiefpunkt U und steigt danach leicht an; auf dem fallenden Ast ist der Punkt K markiert. Die Fläche unter dem Bauwerk und unter dem Aufsprunghang ist schraffiert.";"Skisprunganlage";"kurz";"Bauwerk ABCS mit A(−20 | 74), B(−20 | 50), C(0 | 50) und S(0 | 54); die Oberseite von A nach S verläuft auf dem Graphen von h mit h(x) = 0,05x² + 54, 1 LE = 1 m.";"Inhalt der Querschnittsfläche des Bauwerks ABCS";"Die Fläche wird oben vom Graphen von h, unten von der waagerechten Strecke BC auf der Höhe y = 50 und seitlich von x = −20 und x = 0 begrenzt. Also das Integral der Differenz h(x) − 50 von −20 bis 0 berechnen.";"4";"ganz|dezimal|negativ";"m|m²";"2018-be-gk-B1.1a";"A = 640/3 m² ≈ 213,3 m²";"Integrand h(x) − 50 = 0,05x² + 4|Stammfunktion x³/60 + 4x";"II";"über h statt über h − 50 integrieren und so die Fläche bis zur x-Achse statt bis zur Strecke BC berechnen";"Eigene Rechnung, mit sympy bestätigt."
"2018-be-gk-B1.1c";"2018";"2018-be-gk";"B";"1.1";"Skisprunganlage";"c";"2";"6";"";"ja";"";"Analysis";"Kurvenuntersuchung";"Lage und Art aller lokalen Extrempunkte bestimmen";"Extrempunkt einem Punkt im Sachzusammenhang zuordnen";"Extrempunkte|notwendige und hinreichende Bedingung|tiefste Stelle|Aufsprunghang";"Ableitungen einer ganzrationalen Funktion bilden|Produkt gleich null setzen|Vorzeichen der zweiten Ableitung deuten";"Rechnung|Begründung";"Ermitteln Sie|Entscheiden Sie";"Zahl|Text";"Skizze";"Profilzeichnung in einem x-y-Koordinatensystem ohne Achsenteilung. Links der y-Achse liegt das grau ausgefüllte Bauwerk ABCS: A oben links auf dem Graphen von h, B senkrecht darunter, C rechts von B, S senkrecht über C auf der y-Achse; die Oberkante von A nach S ist mit h beschriftet und als Anlaufbahn bezeichnet. Rechts der y-Achse fällt der mit g beschriftete Aufsprunghang von C aus bis zum Tiefpunkt U und steigt danach leicht an; auf dem fallenden Ast ist der Punkt K markiert. Die Fläche unter dem Bauwerk und unter dem Aufsprunghang ist schraffiert.";"Skisprunganlage";"mittel";"Aufsprunghang g mit g(x) = 1/1000 · (1/2000 · x⁴ − 10x² + 50 000), 1 LE = 1 m; der Hang beginnt am Punkt C(0 | 50). Der Punkt U liegt an der tiefsten Stelle des Aufsprunghangs. Als Kontrollergebnis ist g'(x) = 1/1000 · (1/500 · x³ − 20x) angegeben.";"Lage und Art aller lokalen Extrempunkte des Graphen von g; Entscheidung, welcher Extrempunkt dem Punkt U entspricht";"g'(x) = 0 setzen und x ausklammern: x · (x² − 10 000) = 0 liefert x = −100, x = 0 und x = 100. Mit der zweiten Ableitung g''(x) = 1/1000 · (3/500 · x² − 20) die Art bestimmen: g''(0) < 0 ergibt einen Hochpunkt, g''(±100) > 0 je einen Tiefpunkt. Der Aufsprunghang beginnt bei C, liegt also rechts der y-Achse; U ist der Tiefpunkt bei x = 100.";"6";"ganz|negativ";"m";"";"Hochpunkt H(0 | 50), Tiefpunkte T₁(−100 | 0) und T₂(100 | 0). U entspricht T₂(100 | 0).";"g''(x) = 1/1000 · (3/500 · x² − 20)|g''(0) = −0,02|g''(±100) = 0,04";"II";"nur die Nullstellen der Ableitung angeben, ohne die Art über die zweite Ableitung zu bestimmen, oder den Tiefpunkt bei x = −100 übersehen";"Das Kontrollergebnis für g' ist durch eigene Rechnung bestätigt. Die Aufgabe fragt nach allen lokalen Extrempunkten des Graphen, deshalb steht auch der Tiefpunkt bei x = −100 im Ergebnis, obwohl er außerhalb des Aufsprunghangs liegt. Eigene Rechnung, mit sympy bestätigt."
"2018-be-gk-B1.1d";"2018";"2018-be-gk";"B";"1.1";"Skisprunganlage";"d";"2";"4";"";"ja";"";"Analysis";"Kurvenuntersuchung";"Stelle des stärksten Gefälles über die zweite Ableitung bestimmen";"";"stärkstes Gefälle|Wendestelle|zweite Ableitung|notwendige Bedingung";"zweite Ableitung bilden|quadratische Gleichung lösen|Wurzel im Nenner vereinfachen";"Rechnung";"Berechnen Sie";"Zahl";"Skizze";"Profilzeichnung in einem x-y-Koordinatensystem ohne Achsenteilung. Links der y-Achse liegt das grau ausgefüllte Bauwerk ABCS: A oben links auf dem Graphen von h, B senkrecht darunter, C rechts von B, S senkrecht über C auf der y-Achse; die Oberkante von A nach S ist mit h beschriftet und als Anlaufbahn bezeichnet. Rechts der y-Achse fällt der mit g beschriftete Aufsprunghang von C aus bis zum Tiefpunkt U und steigt danach leicht an; auf dem fallenden Ast ist der Punkt K markiert. Die Fläche unter dem Bauwerk und unter dem Aufsprunghang ist schraffiert.";"Skisprunganlage";"mittel";"Aufsprunghang g mit g(x) = 1/1000 · (1/2000 · x⁴ − 10x² + 50 000) und g'(x) = 1/1000 · (1/500 · x³ − 20x), 1 LE = 1 m. Der Punkt K ist die Stelle des Aufsprunghangs mit dem stärksten Gefälle; für die x-Koordinate genügt die notwendige Bedingung.";"Koordinaten des Punktes K";"Das stärkste Gefälle liegt dort, wo g' minimal wird, also bei g''(x) = 0. Aus 3/500 · x² − 20 = 0 folgt x² = 10 000/3 und im Bereich des Hangs x = 100/√3 ≈ 57,7. Den zugehörigen Funktionswert durch Einsetzen in g bestimmen.";"4";"ganz|dezimal|Wurzel";"m";"2018-be-gk-B1.1c";"K(100/√3 | 200/9), also K ≈ (57,7 | 22,2); das Gefälle beträgt dort g'(K) ≈ −0,77.";"g''(x) = 1/1000 · (3/500 · x² − 20)|x² = 10 000/3|x ≈ 57,74";"II";"die erste statt der zweiten Ableitung null setzen, oder die negative Lösung x = −57,7 angeben, die nicht auf dem Aufsprunghang liegt";"Eigene Rechnung, mit sympy bestätigt."
"2018-be-gk-B1.1e";"2018";"2018-be-gk";"B";"1.1";"Skisprunganlage";"e";"2";"6";"";"ja";"";"Analysis";"Rekonstruktion von Funktionsgleichungen";"Quadratische Funktion aus knickfreiem Übergang und einer Wertbedingung rekonstruieren";"";"Flugbahn|knickfreier Übergang|quadratische Funktion|Bedingungen";"allgemeinen Ansatz für eine quadratische Funktion aufstellen|Bedingungen in Gleichungen übersetzen|lineare Gleichung lösen";"Rechnung";"Bestimmen Sie";"Term";"Skizze";"Profilzeichnung in einem x-y-Koordinatensystem ohne Achsenteilung. Links der y-Achse liegt das grau ausgefüllte Bauwerk ABCS: A oben links auf dem Graphen von h, B senkrecht darunter, C rechts von B, S senkrecht über C auf der y-Achse; die Oberkante von A nach S ist mit h beschriftet und als Anlaufbahn bezeichnet. Rechts der y-Achse fällt der mit g beschriftete Aufsprunghang von C aus bis zum Tiefpunkt U und steigt danach leicht an; auf dem fallenden Ast ist der Punkt K markiert. Die Fläche unter dem Bauwerk und unter dem Aufsprunghang ist schraffiert.";"Skisprunganlage";"mittel";"Anlaufbahn h mit h(x) = 0,05x² + 54 und Aufsprunghang g mit g(x) = 1/1000 · (1/2000 · x⁴ − 10x² + 50 000), 1 LE = 1 m. Die Flugbahn des Springers ist eine quadratische Funktion f; im Punkt S(0 | 54) geht die Anlaufbahn ohne Knick in die Flugbahn über. Bei x = 60 m hat der Springer eine vertikale Höhe von 4,72 m über dem Aufsprunghang. Als Kontrolle ist f(x) = −0,008x² + 54 angegeben.";"Funktionsgleichung der Flugbahn f";"Ansatz f(x) = ax² + bx + c. Knickfreier Übergang in S heißt f(0) = h(0) = 54, also c = 54, und f'(0) = h'(0) = 0, also b = 0. Die dritte Bedingung ist f(60) − g(60) = 4,72 mit g(60) = 20,48; daraus 3600a + 54 = 25,2 und a = −0,008.";"5";"ganz|dezimal|negativ";"m";"";"f(x) = −0,008x² + 54";"c = 54|b = 0|g(60) = 20,48|f(60) = 25,2";"II";"die Höhe 4,72 m als Funktionswert f(60) statt als Abstand zum Aufsprunghang deuten, oder den knickfreien Übergang nur über den Funktionswert und nicht über die Steigung ansetzen";"Das Kontrollergebnis ist durch eigene Rechnung bestätigt. Eigene Rechnung, mit sympy bestätigt."
"2018-be-gk-B1.1f";"2018";"2018-be-gk";"B";"1.1";"Skisprunganlage";"f";"3";"10";"";"ja";"";"Analysis";"Gleichungen lösen";"Schnittpunkt zweier Graphen über eine biquadratische Gleichung berechnen";"Graphen einer Funktion in ein vorgegebenes Koordinatensystem einzeichnen";"Landepunkt|biquadratische Gleichung|Substitution|Flugbahn einzeichnen";"Gleichung durch Substitution u = x² auf eine quadratische zurückführen|quadratische Gleichung lösen|Lösungen auf den Sachzusammenhang prüfen|Funktionswerte für eine Wertetabelle berechnen";"Rechnung|Zeichnen";"Berechnen Sie|Skizzieren Sie";"Zahl|Grafik";"Koordinatensystem";"Vorgegebenes Koordinatensystem mit Gitternetz: x-Achse von −10 bis 120 (in m), y-Achse von 0 bis über 70 (in m), Rasterweite 10. Eingezeichnet sind der grau ausgefüllte Querschnitt des Bauwerks zwischen x = −20 und x = 0 mit der Oberkante h sowie der Graph von g, der bei (0 | 50) beginnt, bei (100 | 0) sein Minimum hat und danach wieder ansteigt; S ist an der y-Achse beschriftet.";"Skisprunganlage";"mittel";"Flugbahn f mit f(x) = −0,008x² + 54 und Aufsprunghang g mit g(x) = 1/1000 · (1/2000 · x⁴ − 10x² + 50 000), 1 LE = 1 m. Der Springer landet im Punkt L auf dem Aufsprunghang. Ein Koordinatensystem mit beiden Graphen ist vorgegeben. Als Kontrolle ist L(73,9 | 10,3) angegeben.";"Koordinaten des Landepunktes L; Skizze der Flugbahn im vorgegebenen Koordinatensystem";"f(x) = g(x) setzen und ordnen: x⁴/2 000 000 − 0,002x² − 4 = 0, also nach Multiplikation x⁴ − 4000x² − 8 000 000 = 0. Mit u = x² die quadratische Gleichung u² − 4000u − 8 000 000 = 0 lösen; nur die positive Lösung u = 2000 + 2000√3 ist brauchbar, daraus x = √u ≈ 73,9 und y = g(73,9) ≈ 10,3. Für die Zeichnung die nach unten geöffnete Parabel von S(0 | 54) über (60 | 25,2) bis L eintragen.";"6";"ganz|dezimal|Wurzel|negativ";"m";"2018-be-gk-B1.1e";"u = 2000 + 2000√3 ≈ 5464,1, also L(73,9 | 10,3). Die Flugbahn ist eine nach unten geöffnete Parabel mit Scheitel S(0 | 54), die durch (40 | 41,2) und (60 | 25,2) verläuft und im Punkt L auf dem Graphen von g endet.";"x⁴ − 4000x² − 8 000 000 = 0|u = 2000 + 2000√3|x ≈ 73,92|g(73,92) ≈ 10,29";"II";"beim Rücksubstituieren die negative Wurzel mitnehmen oder die negative Lösung für u weiterverwenden, obwohl u = x² nicht negativ sein kann";"Die Angaben f) und das Koordinatensystem stehen auf derselben Seite 3. Das Feld skizze beschreibt das vorgegebene Koordinatensystem; die Flugbahn ist einzutragen. Das Einzeichnen in ein vorgegebenes Koordinatensystem hat in der Themenliste Analysis kein eigenes Thema, ersatzweise Funktionsklassen und Eigenschaften für den Nebentyp. Eigene Rechnung, mit sympy bestätigt."
