"id";"jahr";"papier";"block";"aufgabe";"titel";"teilaufgabe";"seite";"punkte";"stern";"hilfsmittel";"afb_amtlich";"leitidee";"thema";"typ";"typ_neben";"stichwoerter";"voraussetzungen";"format";"operator";"antwort";"material";"skizze";"kontext";"textumfang";"gegeben";"gesucht";"verfahren";"schritte";"zahlenraum";"einheiten";"abhaengig_von";"ergebnis";"zwischenergebnis";"niveau_geschaetzt";"fehlerquelle";"bemerkung"
"2022MerhoehtBAnalysisWTR1-2a";"2022";"2022-iqb-ea";"B";"1.2";"Analysis";"a";"3";"3";"";"ja";"II";"Analysis";"Rekonstruktion von Funktionsgleichungen";"Parameter einer Sinusfunktion aus zwei aufeinanderfolgenden Extrempunkten bestimmen";"";"Amplitude a = (3 − (−1))/2 = 2|halbe Periode 4 ⇒ Periode 8|b = 2π/8 = π/4";"Amplitude aus Hoch- und Tiefpunkt|Periode aus dem Abstand aufeinanderfolgender Extremstellen";"Rechnung";"Bestimmen Sie";"Zahl";"keins";"keine";"ohne";"kurz";"s(x) = a · sin(b · x) + 1; E₁(−2 | −1) und E₂(2 | 3) direkt aufeinanderfolgende Extrempunkte; Kontrolle a = 2, b = π/4";"a und b";"Amplitude als halbe Differenz der Extremwerte, b aus der Periode";"2";"Bruch";"";"";"a = 3 − 1 = 2, b = π/(2 − (−2)) = 1/4 · π (amtlich)";"";"II";"Abstand der Extremstellen als ganze Periode nehmen";"Standardbezug: K1 II, K2 II, K5 I. AB amtlich: II. Amtlich, eigene Rechnung bestätigt."
"2022MerhoehtBAnalysisWTR1-2b";"2022";"2022-iqb-ea";"B";"1.2";"Analysis";"b";"3";"5";"";"ja";"II";"Analysis";"Flächeninhalt durch Integration";"Integralwert: Integralwert über die Punktsymmetrie und ein Quadrat geometrisch begründen";"";"Graph punktsymmetrisch zu (0 | 1)|A₁ = A₄, A₂ = A₃|Flächenstücke ergänzen sich zum Quadrat 2 × 2|Integral = 4";"Symmetrie um den Wendepunkt|Vorzeichen von Flächen unter der Achse|Umlegen von Flächenstücken";"Begründung";"Beschreiben Sie";"Text";"Koordinatensystem";"Abbildung 3: Koordinatensystem mit Sinuskurve s durch (−2 | −1) Tiefpunkt, (0 | 1), (2 | 3) Hochpunkt, (4 | 1); Quadrat mit Ecken (0 | 0), (2 | 0), (2 | 2), (0 | 2) eingezeichnet; Flächenstücke zwischen Graph und x-Achse über [−2; 2] schraffiert (A₁ unter der Achse links, A₂ und A₃ im Quadrat, A₄ über dem Quadrat)";"ohne";"mittel";"∫₋₂² s(x) dx = 4; Abbildung 3 mit Quadrat und Flächenstücken A₁ bis A₄";"geometrische Begründung des Werts mithilfe der Abbildung";"Punktsymmetrie zu (0 | 1) nutzen: A₁ und A₄ gleich groß, A₂ und A₃ gleich groß, Lage zur Achse und zum Quadrat ergibt das Quadrat";"2";"ganz";"";"2022MerhoehtBAnalysisWTR1-2a";"Der Graph ist symmetrisch bezüglich (0 | 1); damit haben A₁ und A₄ sowie A₂ und A₃ jeweils gleichen Inhalt; wegen ihrer Lage bezüglich der x-Achse und des Quadrats stimmt der Integralwert mit dem Flächeninhalt des Quadrats überein, ist also 2² = 4 (amtlich)";"";"II";"A₁ mit positivem Vorzeichen addieren";"Standardbezug: K1 II, K4 II, K6 II. AB amtlich: II. Amtlich, eigene Rechnung bestätigt."
"2022MerhoehtBAnalysisWTR1-2c";"2022";"2022-iqb-ea";"B";"1.2";"Analysis";"c";"3";"4";"";"ja";"II";"Analysis";"Kurvenuntersuchung";"Wendestellen einer Sinusfunktion als ganzzahlig nachweisen und die beiden Wendetangentensteigungen zeigen";"";"s(x) = 1 ⇔ sin(π/4 x) = 0 ⇔ x = 4k, k ∈ ZZ|s'(x) = π/2 cos(π/4 x)|s'(4k) = ±π/2";"Nullstellen des Sinus|Kettenregel|Kosinus an Vielfachen von π";"Rechnung";"Zeigen Sie";"Term";"keins";"keine";"ohne";"mittel";"Wendepunkte sind die Punkte mit y-Koordinate 1";"Nachweis ganzzahliger Wendestellen; Steigung dort −π/2 oder +π/2";"s(x) = 1 lösen, Ableitung an den Wendestellen auswerten";"3";"ganz|Bruch";"";"2022MerhoehtBAnalysisWTR1-2a";"s(x) = 1 ⇔ sin(π/4 · x) = 0 ⇔ π/4 · x = k · π ⇔ x = 4k, k ∈ ZZ; s'(x) = π/2 · cos(π/4 · x) liefert für alle k: s'(4k) = −π/2 ∨ s'(4k) = π/2 (amtlich)";"";"II";"innere Ableitung π/4 vergessen";"Standardbezug: K2 I, K5 II. AB amtlich: II. Amtlich, eigene Rechnung bestätigt."
"2022MerhoehtBAnalysisWTR1-2d";"2022";"2022-iqb-ea";"B";"1.2";"Analysis";"d";"3";"3";"";"ja";"III";"Analysis";"Tangente, Normale, Schnittwinkel";"Tangente durch einen entfernten Punkt über die Rationalität der Steigung ausschließen";"";"Wendepunkte (4k | 1)|Steigung der Geraden zu P(2022 | 2022): 2021/(2022 − 4k)|rational, Tangentensteigung ±π/2 irrational ⇒ keine Tangente";"Steigung durch zwei Punkte|rational gegen irrational unterscheiden";"Begründung|Rechnung";"Untersuchen Sie";"Text";"keins";"keine";"ohne";"mittel";"Geraden durch je einen Wendepunkt und P(2022 | 2022)";"ob eine dieser Geraden im Wendepunkt Tangente ist";"Steigung der Geraden allgemein in k, mit ±π/2 vergleichen";"2";"ganz|Bruch";"";"2022MerhoehtBAnalysisWTR1-2c";"Die Wendepunkte haben die Koordinaten (4k | 1), die Geraden die Steigungen 2021/(2022 − 4k); die Tangenten haben Steigung −π/2 oder +π/2; da 2021/(2022 − 4k) für jedes k rational ist, ist keine der Geraden Tangente (amtlich)";"";"III";"einzelne k durchprobieren statt allgemein argumentieren";"Standardbezug: K1 III, K2 III, K5 I, K6 III. AB amtlich: III. Amtlich, eigene Rechnung bestätigt. Eichregel: (c) allgemeiner Nachweis über die Rationalität."
"2022MerhoehtBAnalysisWTR2-1a";"2022";"2022-iqb-ea";"B";"2.1";"Analysis";"a";"1";"4";"";"ja";"I";"Analysis";"Funktionsklassen und Eigenschaften";"Symmetrie: Punktsymmetrie über f(−x) = −f(x) nachweisen, eindeutige Nullstelle begründen und Grenzwert angeben";"";"f(−x) = −x · e^(−x²/2 + 1/2) = −f(x)|e-Faktor stets positiv ⇒ f(x) = 0 ⇔ x = 0|lim f(x) = 0 für x → +∞";"Symmetriebedingung am Term|Produkt null|Exponentialfunktion dominiert";"Rechnung|Begründung|Kurzantwort";"Zeigen Sie|Begründen Sie|Geben Sie an";"Text";"Koordinatensystem";"Abbildung 1: Graph von f ohne Koordinatensystem – von links nahe null kommend, Tiefpunkt, steiler Anstieg durch die Mitte, Hochpunkt, dann fallend gegen null (punktsymmetrische Form); Abbildung 2: Graph der Gruppe I (zwei Extrempunkte, Achsen −1 bis 1); Abbildung 3: Graph der Gruppe II (streng monoton steigend, ohne Extrempunkte)";"ohne";"kurz";"f(x) = x · e^(−x²/2 + 1/2) in IR; Graph in Abbildung 1 ohne Koordinatensystem";"Nachweis der Punktsymmetrie zum Ursprung; Begründung genau einer Nullstelle; Grenzwert für x → +∞";"f(−x) umformen, Faktor e^(…) > 0, Grenzwert über das Wachstum der e-Funktion";"3";"Potenz";"";"";"f(−x) = (−x) · e^(−(−x)²/2 + 1/2) = −x · e^(−x²/2 + 1/2) = −f(x); wegen e^(−x²/2 + 1/2) > 0 gilt f(x) = 0 ⇔ x = 0; lim f(x) = 0 für x → +∞ (amtlich)";"";"I";"Symmetrie nur am Bild ablesen";"Standardbezug: K1 I, K4 I, K5 I. AB amtlich: I. Amtlich, eigene Rechnung bestätigt."
"2022MerhoehtBAnalysisWTR2-1b";"2022";"2022-iqb-ea";"B";"2.1";"Analysis";"b";"1";"2";"";"ja";"I";"Analysis";"Ableitungsregeln";"Ableitung eines Produkts aus x und einer e-Funktion mit Produkt- und Kettenregel bilden";"";"f'(x) = e^(…) + x · (−x) · e^(…)|(1 − x²) · e^(−x²/2 + 1/2)";"Produktregel|Kettenregel für e^(g(x))";"Rechnung";"Bestimmen Sie";"Term";"keins";"keine";"ohne";"kurz";"f wie in a; Kontrolle f'(x) = (1 − x²) · e^(−x²/2 + 1/2)";"Term von f'";"Produkt- und Kettenregel, ausklammern";"2";"Potenz";"";"";"f'(x) = e^(−x²/2 + 1/2) + x · (−x) · e^(−x²/2 + 1/2) (amtlich)";"";"I";"innere Ableitung −x vergessen";"Standardbezug: K5 I. AB amtlich: I. Amtlich, eigene Rechnung bestätigt."
"2022MerhoehtBAnalysisWTR2-1c";"2022";"2022-iqb-ea";"B";"2.1";"Analysis";"c";"1";"5";"";"ja";"II";"Analysis";"Kurvenuntersuchung";"Monotonie über das Vorzeichen der Ableitung am Term nachweisen";"Koordinatenachsen zu einem gegebenen Graphen ergänzen und skalieren";"f'(x) = 0 ⇔ x = ±1|−1 < x < 1: f' > 0, streng monoton zunehmend|sonst abnehmend|f(1) = 1 ⇒ Achsen mit Hochpunkt (1 | 1) einzeichnen";"Vorzeichen von 1 − x²|Extrempunkte als Anker für die Skalierung";"Rechnung|Zeichnen";"Untersuchen Sie|Ergänzen Sie";"Grafik";"Koordinatensystem";"Abbildung 1: Graph von f ohne Koordinatensystem – von links nahe null kommend, Tiefpunkt, steiler Anstieg durch die Mitte, Hochpunkt, dann fallend gegen null (punktsymmetrische Form); Abbildung 2: Graph der Gruppe I (zwei Extrempunkte, Achsen −1 bis 1); Abbildung 3: Graph der Gruppe II (streng monoton steigend, ohne Extrempunkte)";"ohne";"kurz";"f und f' wie in a, b; Abbildung 1 ohne Achsen";"Monotonieverhalten rechnerisch; Koordinatenachsen mit Skalierung in Abbildung 1";"Nullstellen von f' und Vorzeichen, Achsen durch den Symmetriepunkt legen, Skalierung über (1 | 1)";"3";"ganz";"";"2022MerhoehtBAnalysisWTR2-1b";"f'(x) = 0 ⇔ x = −1 ∨ x = 1; f ist für −1 < x < 1 wegen f'(x) > 0 streng monoton zunehmend, für x < −1 und x > 1 wegen f'(x) < 0 streng monoton abnehmend; es gilt f(1) = 1, Achsen entsprechend eingezeichnet (amtlich)";"";"II";"Achsen so legen, dass der Ursprung nicht auf dem Graphen liegt";"Standardbezug: K1 I, K2 II, K4 I, K5 I. AB amtlich: II. Amtlich, eigene Rechnung bestätigt. Typ wiederverwendet (Teil A)."
"2022MerhoehtBAnalysisWTR2-1d";"2022";"2022-iqb-ea";"B";"2.1";"Analysis";"d";"2";"3";"";"ja";"III";"Analysis";"Integrationsregeln";"Integral über eine vorgegebene Regel für g' · e^g berechnen";"";"f(x) = −(−x) · e^(−x²/2 + 1/2), g(x) = −x²/2 + 1/2, g'(x) = −x|∫₀¹ f = −[e^(g(x))]₀¹ = −1 + e^(1/2)";"Integrand in die Form g' · e^g bringen|Vorzeichen anpassen|Regel anwenden";"Rechnung";"Berechnen Sie";"Term";"keins";"keine";"ohne";"mittel";"Regel ∫ g'(x) · e^(g(x)) dx = [e^(g(x))] über [u; v]";"Wert von ∫₀¹ f(x) dx";"f als −g' · e^g mit g = −x²/2 + 1/2 schreiben, Regel anwenden";"3";"Potenz|negativ";"";"";"∫₀¹ f(x) dx = −∫₀¹ (−x) · e^(−x²/2 + 1/2) dx = −[e^(−x²/2 + 1/2)]₀¹ = −1 + e^(1/2) (amtlich)";"≈ 0,649";"II";"Vorzeichen: g'(x) = −x, nicht x";"Standardbezug: K1 II, K4 III, K5 III, K6 II. AB amtlich: III. Amtlich, eigene Rechnung bestätigt. Abweichung: meine Schätzung II (gegebene Regel anwenden), amtlich III."
"2022MerhoehtBAnalysisWTR2-1e";"2022";"2022-iqb-ea";"B";"2.1";"Analysis";"e";"2";"3";"";"ja";"II";"Analysis";"Uneigentliche Integrale";"Näherung eines Integrals mit großer oberer Grenze durch ein festes Integral geometrisch deuten";"";"F(w) − F(0) = ∫₀^w f|Flächenstück bis x = w|stimmt für w > 2022 nahezu mit der Fläche bis x = 2022 überein, da f → 0";"Hauptsatz|Fläche zwischen Graph, Achse und senkrechter Gerade|Grenzverhalten";"Begründung";"Interpretieren Sie";"Text";"keins";"keine";"ohne";"mittel";"Für jede Stammfunktion F und jedes w > 2022 gilt F(w) − F(0) ≈ ∫₀²⁰²² f(x) dx";"geometrische Deutung";"Differenz als Integral, Integral als Flächeninhalt, Zusatzfläche jenseits von 2022 vernachlässigbar";"2";"ganz";"";"";"Für jedes w > 2022 schließen der Graph von f, die x-Achse und die Gerade x = w ein Flächenstück ein; dessen Inhalt stimmt ungefähr mit dem Inhalt des Flächenstücks überein, das Graph, x-Achse und die Gerade x = 2022 einschließen (amtlich)";"";"II";"Aussage als Gleichheit von Stammfunktionen deuten";"Standardbezug: K1 II, K4 II, K6 II. AB amtlich: II. Amtlich."
"2022MerhoehtBAnalysisWTR2-2a";"2022";"2022-iqb-ea";"B";"2.2";"Analysis";"a";"2";"3";"";"ja";"II";"Analysis";"Funktionsscharen und Ortskurven";"Scharparameter aus einem Punkt des Graphen angeben";"";"f_a(1) = 1 ⇔ e^(−a/2 + 1/2) = 1 ⇔ −a/2 + 1/2 = 0 ⇔ a = 1|genau eine Lösung ⇒ genau ein Graph";"Exponentialgleichung e^t = 1|Eindeutigkeit der Lösung";"Rechnung";"Zeigen Sie|Geben Sie an";"Zahl";"keins";"keine";"ohne";"kurz";"f_a(x) = x · e^(−a · x²/2 + 1/2), a ∈ IR";"Nachweis, dass genau ein Graph (1 | 1) enthält; zugehöriges a";"Punkt einsetzen, Gleichung eindeutig nach a lösen";"2";"ganz|Bruch";"";"";"f_a(1) = 1 ⇔ e^(−a/2 + 1/2) = 1 ⇔ −a/2 + 1/2 = 0 ⇔ a = 1 (amtlich)";"";"II";"Eindeutigkeit nicht aus der Äquivalenzkette ableiten";"Standardbezug: K2 II, K5 I. AB amtlich: II. Amtlich, eigene Rechnung bestätigt. Typ wiederverwendet (Teil A), hier mit Nachweis der Eindeutigkeit."
"2022MerhoehtBAnalysisWTR2-2b";"2022";"2022-iqb-ea";"B";"2.2";"Analysis";"b";"2";"2";"";"ja";"I";"Analysis";"Funktionsscharen und Ortskurven";"Steigung und Achsenschnittpunkt des linearen Sonderfalls einer Schar angeben";"";"f₀(x) = x · e^(1/2)|Steigung √e|Schnittpunkt (0 | 0)";"Parameter null einsetzen|Gerade durch den Ursprung";"Kurzantwort";"Geben Sie an";"Zahl";"keins";"keine";"ohne";"kurz";"Graph von f₀ ist eine Gerade";"Steigung und Schnittpunkt mit der y-Achse";"a = 0 einsetzen";"1";"Potenz|Wurzel";"";"";"Steigung √e; Schnittpunkt (0 | 0) (amtlich)";"√e ≈ 1,65";"I";"Steigung e statt e^(1/2)";"Standardbezug: K4 I, K5 I. AB amtlich: I. Amtlich, eigene Rechnung bestätigt."
"2022MerhoehtBAnalysisWTR2-2c";"2022";"2022-iqb-ea";"B";"2.2";"Analysis";"c";"2";"3";"";"ja";"II";"Analysis";"Funktionsscharen und Ortskurven";"Folgerungen aus gemeinsamen Eigenschaften einer Schar für den Verlauf der Graphen angeben";"";"f_a(0) = 0: alle durch den Ursprung|f_a'(0) = f₀'(0): gleiche Steigung dort|f_a1(x) = f_a2(x) nur für x = 0: keine weiteren gemeinsamen Punkte";"Aussagen über Funktionswerte und Ableitungen geometrisch lesen";"Kurzantwort";"Geben Sie an";"Text";"keins";"keine";"ohne";"mittel";"Für alle a, a₁, a₂: f_a(0) = 0; f_a'(0) = f₀'(0); f_a1(x) = f_a2(x) ⇔ a₁ = a₂ ∨ x = 0";"Folgerungen für den Verlauf der Graphen";"Jede Aussage in eine Lageeigenschaft übersetzen";"1";"ganz";"";"";"Alle Graphen der Schar schneiden sich im Ursprung und haben dort die gleiche Steigung; keiner der Graphen hat einen weiteren Punkt mit einem anderen Graphen gemeinsam (amtlich)";"";"II";"dritte Aussage als Berührung deuten";"Standardbezug: K1 II, K2 II, K4 II, K6 II. AB amtlich: II. Amtlich."
"2022MerhoehtBAnalysisWTR2-2d";"2022";"2022-iqb-ea";"B";"2.2";"Analysis";"d";"2";"3";"";"ja";"III";"Analysis";"Funktionsscharen und Ortskurven";"Gleichmäßige Streckung eines Scharfgraphen als Graph einer anderen Scharfunktion nachweisen";"";"Streckung: k · f_a(x/k)|= x · e^(−a/k² · x²/2 + 1/2) = f_(a/k²)(x)";"Streckung in x-Richtung als x/k, in y-Richtung als Faktor k|Term umformen";"Rechnung";"Zeigen Sie";"Term";"keins";"keine";"ohne";"mittel";"Aussage: wird der Graph von f_a mit demselben Faktor k > 0 in x- und y-Richtung gestreckt, entsteht wieder ein Graph der Schar";"Nachweis für jedes a";"Gestreckten Term k · f_a(x/k) bilden und als f_b mit b = a/k² erkennen";"2";"Potenz";"";"";"k · f_a(x/k) = k · x/k · e^(−a · (x/k)²/2 + 1/2) = x · e^(−a/k² · x²/2 + 1/2) = f_(a/k²)(x) (amtlich)";"";"III";"Streckung in x-Richtung als k · x statt x/k";"Standardbezug: K2 II, K5 III, K6 II. AB amtlich: III. Amtlich, eigene Rechnung bestätigt. Eichregel: (c) allgemeiner Nachweis mit hergeleitetem Parameter a/k²."
"2022MerhoehtBAnalysisWTR2-2e";"2022";"2022-iqb-ea";"B";"2.2";"Analysis";"e";"3";"3";"";"ja";"II";"Analysis";"Funktionsscharen und Ortskurven";"Parameterwerte nach der Anzahl der Extrempunkte über die Lösbarkeit der Extremstellengleichung begründen";"";"a · x² = 1: für a > 0 zwei Lösungen, für a ≤ 0 keine|Gruppe I: a > 0, Gruppe II: a ≤ 0";"Lösbarkeit einer quadratischen Gleichung nach dem Vorzeichen des Koeffizienten";"Kurzantwort|Begründung";"Geben Sie an|Begründen Sie";"Text";"Koordinatensystem";"Abbildung 1: Graph von f ohne Koordinatensystem – von links nahe null kommend, Tiefpunkt, steiler Anstieg durch die Mitte, Hochpunkt, dann fallend gegen null (punktsymmetrische Form); Abbildung 2: Graph der Gruppe I (zwei Extrempunkte, Achsen −1 bis 1); Abbildung 3: Graph der Gruppe II (streng monoton steigend, ohne Extrempunkte)";"ohne";"mittel";"Gruppe I: genau zwei Extrempunkte (Abbildung 2), Gruppe II: keine (Abbildung 3); Extremstellen sind die Lösungen von a · x² = 1";"alle a je Gruppe mit Begründung";"Lösungsanzahl von a · x² = 1 nach a unterscheiden";"2";"ganz|negativ";"";"";"Die Gleichung a · x² = 1 hat für a > 0 genau zwei Lösungen, für a ≤ 0 keine; damit gehören zur Gruppe I die Werte a > 0, zur Gruppe II die Werte a ≤ 0 (amtlich)";"";"II";"a = 0 der Gruppe I zuordnen";"Standardbezug: K1 II, K2 II, K6 II. AB amtlich: II. Amtlich, eigene Rechnung bestätigt."
"2022MerhoehtBAnalysisWTR2-2f";"2022";"2022-iqb-ea";"B";"2.2";"Analysis";"f";"3";"3";"";"ja";"II";"Analysis";"Funktionsscharen und Ortskurven";"Ortskurve der Extrempunkte einer Schar als Gerade über Sonderfall und Streckungseigenschaft begründen";"";"f₁ = f hat den Hochpunkt (1 | 1) auf y = x und ist punktsymmetrisch (Tiefpunkt (−1 | −1))|alle anderen Extrempunkte entstehen durch gleichmäßige Streckung, die y = x erhält";"Ergebnisse aus 1c und 2d verknüpfen|Gerade y = x unter Streckung invariant";"Begründung";"Begründen Sie";"Text";"keins";"keine";"ohne";"kurz";"Alle Extrempunkte der Schar liegen auf einer Geraden";"Begründung, dass es die Gerade y = x ist";"Sonderfall f₁ = f mit Hochpunkt (1 | 1) und Symmetrie; Streckung mit gleichem Faktor führt die Extrempunkte entlang y = x";"2";"ganz";"";"2022MerhoehtBAnalysisWTR2-1c";"f₁ ist die Funktion f aus Aufgabe 1; ihr Graph ist symmetrisch bezüglich des Ursprungs und hat den Hochpunkt (1 | 1) (amtlich)";"Extrempunkte (±1/√a | ±1/√a)";"II";"Ortskurve über die allgemeine Extremstelle ausrechnen, obwohl Sonderfall und Streckung genügen";"Standardbezug: K1 I, K2 II. AB amtlich: II. Amtlich, eigene Rechnung bestätigt (Extrempunkte (±1/√a | ±1/√a))."
"2022MerhoehtBAnalysisWTR2-2g";"2022";"2022-iqb-ea";"B";"2.2";"Analysis";"g";"3";"6";"";"ja";"III";"Analysis";"Funktionsscharen und Ortskurven";"Scharparameter für einen vorgegebenen Flächeninhalt eines Vierecks aus Hochpunkt und Achsenpunkten bestimmen";"";"Skizze: Viereck O, (v | 0), (v | f_a(v)) mit f_a(v) = v (auf y = x), (0 | 2/v)|Trapez mit parallelen Seiten 2/v und v, Breite v: 1/2 · (v + 2/v) · v = 49|v² = 96|a · 96 = 1 ⇒ a = 1/96";"Hochpunkt auf y = x|Trapezfläche|Extremstellenbedingung a · v² = 1";"Zeichnen|Rechnung";"Bestimmen Sie";"Zahl";"keins";"keine; Erwartungshorizont: Skizze mit Achsen, Punkten (0 | 2/v), O, (v | 0), Hochpunkt (v | v) und schraffiertem Viereck";"ohne";"mittel";"für a > 0: Hochpunkt (v | f_a(v)), Punkt (0 | 2/v), Ursprung und (v | 0) bilden ein Viereck; Flächeninhalt 49";"zugehöriger Wert von a, ausgehend von einer Skizze";"Viereck als Trapez skizzieren, Flächeninhalt in v ausdrücken, v² bestimmen, a aus a · v² = 1";"4";"Bruch|ganz";"";"2022MerhoehtBAnalysisWTR2-2f";"Für v > 0 gilt 1/2 · (v + 2/v) · v = 49 ⇔ 1/2v² + 1 = 49 ⇔ v² = 96; a · 96 = 1 ⇔ a = 1/96 (amtlich)";"v = √96 ≈ 9,80";"III";"f_a(v) nicht als v erkennen (Ortskurve y = x)";"Standardbezug: K2 III, K4 II, K5 II, K6 I. AB amtlich: III. Amtlich, eigene Rechnung bestätigt. Eichregel: (d) Viereck als Trapez skizzieren, Fläche über die Ortskurve in v ausdrücken, verkettet mit der Extremstellenbedingung."
"2022MerhoehtBAnalysisWTR3-1a";"2022";"2022-iqb-ea";"B";"3.1";"Analysis";"a";"1";"4";"";"ja";"I";"Analysis";"Gleichungen lösen";"Anfangswert angeben und Stelle für einen vorgegebenen Wert einer Exponentialfunktion berechnen";"";"M(0) = 100|M(h) = 2 ⇔ e^(−0,04h) = 0,02 ⇔ h = −25 · ln(0,02) ≈ 98";"Funktionswert an der Stelle 0|Exponentialgleichung mit ln lösen";"Kurzantwort|Rechnung";"Geben Sie an|Berechnen Sie";"Zahl";"Koordinatensystem";"Abbildung 1: Koordinatensystem h von 0 bis 100 (Raster 10), M(h) von 0 bis 100 (Raster 20); fallende Exponentialkurve von (0 | 100) über (20 | 45) nach (100 | 2)";"Produktion/Behälter";"mittel";"M(h) = 100 · e^(−0,04h), h Füllhöhe in cm; größte zugelassene Füllhöhe bei M = 2";"Wert von M bei leerem Behälter; größte zugelassene Füllhöhe";"M(0) ablesen, M(h) = 2 logarithmieren";"2";"dezimal|Potenz";"cm";"";"Bei leerem Behälter hat M den Wert 100; M(h) = 2 ⇔ e^(−0,04h) = 0,02 ⇔ h = −25 · ln(0,02), die größte zugelassene Füllhöhe beträgt etwa 98 cm (amtlich)";"h ≈ 97,8";"I";"ln(2) statt ln(0,02)";"Standardbezug: K2 I, K3 I, K5 I. AB amtlich: I. Amtlich, eigene Rechnung bestätigt."
"2022MerhoehtBAnalysisWTR3-1b";"2022";"2022-iqb-ea";"B";"3.1";"Analysis";"b";"1";"4";"";"ja";"II";"Analysis";"Funktionsklassen und Eigenschaften";"Transformation: Verschiebung einer Exponentialfunktion als Streckung nachweisen";"";"M(h − 25) = 100 · e^(−0,04(h − 25)) = 100 · e^(−0,04h + 1) = e · M(h)|k = e unabhängig von h";"Potenzgesetz e^(u+v) = e^u · e^v|Term mit verschobenem Argument";"Rechnung";"Weisen Sie nach|Geben Sie an";"Term";"keins";"keine";"Produktion/Behälter";"mittel";"Abnahme der Füllhöhe um 25 cm ändert M vom Ausgangswert zum k-fachen";"Nachweis, dass k unabhängig von der Ausgangshöhe ist; Wert von k";"M(h − 25) umformen und als Vielfaches von M(h) schreiben";"2";"Potenz";"";"";"M(h − 25) = 100 · e^(−0,04 · (h − 25)) = 100 · e^(−0,04h + 1) = e · M(h), d. h. k = e (amtlich)";"";"II";"k = e^(−1) durch Verschiebung in die falsche Richtung";"Standardbezug: K2 II, K3 I, K5 II, K6 II. AB amtlich: II. Amtlich, eigene Rechnung bestätigt. Typ wiederverwendet (Teil A)."
"2022MerhoehtBAnalysisWTR3-1c";"2022";"2022-iqb-ea";"B";"3.1";"Analysis";"c";"2";"5";"";"ja";"II";"Analysis";"Kurvenuntersuchung";"Logarithmus einer Exponentialfunktion als lineare Funktion nachweisen und Steigung und Achsenabschnitt angeben";"";"ln(100 · e^(−0,04h)) = ln 100 − 0,04h|Steigung −0,04|Punkt (0 | ln 100)";"Logarithmengesetze ln(ab) = ln a + ln b, ln e^t = t";"Rechnung|Kurzantwort";"Zeigen Sie|Geben Sie an";"Term";"keins";"keine";"Produktion/Behälter";"kurz";"Zuordnung h ↦ ln(100 · e^(−0,04h))";"Nachweis geradlinigen Verlaufs; Steigung; Schnittpunkt mit der y-Achse";"Logarithmus umformen";"2";"dezimal|negativ";"";"";"ln(100 · e^(−0,04h)) = ln 100 − 0,04 · h; Steigung −0,04; gemeinsamer Punkt (0 | ln 100) (amtlich)";"ln 100 ≈ 4,61";"II";"ln(100 · e^…) als 100 · ln(e^…)";"Standardbezug: K1 I, K5 II. AB amtlich: II. Amtlich, eigene Rechnung bestätigt."
